edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_304	Sg_CA11_3	Sg_B07_62	-0.3969	0.3969	0.001	0.001	Negative
edge_305	Sg_CA11_3	Sg_C02_30	0.6011	0.6011	0.001	0.001	Positive
edge_306	Sg_CA11_3	Sg_C14_34	0.4485	0.4485	0.001	0.001	Positive
edge_307	Sg_CA11_52	Gp_MJ1_12	0.5544	0.5544	0.001	0.001	Positive
edge_308	Sg_CA11_52	Gp_MJ1_272	0.4295	0.4295	0.001	0.001	Positive
edge_309	Sg_CA11_52	Gp_MJ1_444	0.5064	0.5064	0.001	0.001	Positive
edge_310	Sg_CA11_52	Gp_MJ4_65	0.6057	0.6057	0.001	0.001	Positive
edge_311	Sg_CA11_52	Gp_YAB_333	-0.4815	0.4815	0.001	0.001	Negative
edge_312	Sg_CA11_52	Sg_A11_10	0.4184	0.4184	0.001	0.001	Positive
edge_313	Sg_CA11_52	Sg_A17_17	0.4981	0.4981	0.001	0.001	Positive
edge_314	Sg_CA11_52	Sg_A19_11	0.6498	0.6498	0.001	0.001	Positive
edge_315	Sg_CA11_52	Sg_A19_18	0.4386	0.4386	0.001	0.001	Positive
edge_316	Sg_CA11_52	Sg_A20_2	-0.4898	0.4898	0.001	0.001	Negative
edge_317	Sg_CA11_52	Sg_A22_3	0.3942	0.3942	0.001	0.001	Positive
edge_318	Sg_CA11_52	Sg_A22_8	0.4678	0.4678	0.001	0.001	Positive
edge_319	Sg_CA11_52	Sg_A27_31	0.4315	0.4315	0.001	0.001	Positive
edge_320	Sg_CA11_52	Sg_B07_12	-0.4589	0.4589	0.001	0.001	Negative
edge_321	Sg_CA11_52	Sg_B15_22	0.7695	0.7695	0.001	0.001	Positive
edge_322	Sg_CA11_52	Sg_B15_35	0.4311	0.4311	0.001	0.001	Positive
edge_323	Sg_CA11_52	Sg_B15_52	0.3997	0.3997	0.001	0.001	Positive
edge_324	Sg_CA13_9	Gp_MJ2_113	-0.5139	0.5139	0.001	0.001	Negative
edge_325	Sg_CA13_9	Gp_MJ3_477	-0.3959	0.3959	0.001	0.001	Negative
edge_326	Sg_CA13_9	Sg_A27_31	0.4801	0.4801	0.001	0.001	Positive
edge_327	Sg_CA13_9	Sg_B07_62	-0.4413	0.4413	0.001	0.001	Negative
edge_328	Sg_CA13_9	Sg_C02_30	0.4519	0.4519	0.001	0.001	Positive
edge_329	Sg_CA13_9	Sg_C14_34	0.5605	0.5605	0.001	0.001	Positive
edge_330	Sg_CA13_9	Sg_CA11_3	0.507	0.507	0.001	0.001	Positive
edge_331	Sg_CA25_14	Gp_MJ2_113	-0.4957	0.4957	0.001	0.001	Negative
edge_332	Sg_CA25_14	Gp_MJ3_477	-0.5049	0.5049	0.001	0.001	Negative
edge_333	Sg_CA25_14	Gp_meta27_511	-0.4387	0.4387	0.001	0.001	Negative
edge_334	Sg_CA25_14	Sg_B07_50	0.4476	0.4476	0.001	0.001	Positive
edge_335	Sg_CA25_14	Sg_B15_23	-0.4192	0.4192	0.001	0.001	Negative
edge_336	Sg_CA25_14	Sg_B26_35	0.4783	0.4783	0.001	0.001	Positive
edge_337	Sg_CA25_14	Sg_B26_4	0.4916	0.4916	0.001	0.001	Positive
edge_338	Sg_CA25_21	Gp_MJ1_12	-0.4307	0.4307	0.001	0.001	Negative
edge_339	Sg_CA25_21	Gp_MJ2_113	0.6089	0.6089	0.001	0.001	Positive
edge_340	Sg_CA25_21	Sg_B07_12	0.5798	0.5798	0.001	0.001	Positive
edge_341	Sg_CA25_21	Sg_B07_53	0.6595	0.6595	0.001	0.001	Positive
edge_342	Sg_CA25_21	Sg_B07_62	0.7168	0.7168	0.001	0.001	Positive
edge_343	Sg_CA25_21	Sg_B14_13	0.5722	0.5722	0.001	0.001	Positive
edge_344	Sg_CA25_21	Sg_B15_23	0.6797	0.6797	0.001	0.001	Positive
edge_345	Sg_CA25_21	Sg_CA11_52	-0.453	0.453	0.001	0.001	Negative
edge_346	Sg_CA40A_55	Sg_B07_50	0.4323	0.4323	0.001	0.001	Positive
edge_347	Sg_CA40A_55	Sg_B26_35	0.4895	0.4895	0.001	0.001	Positive
edge_348	Sg_CA9_20	Gp_MJ1_12	0.5601	0.5601	0.001	0.001	Positive
edge_349	Sg_CA9_20	Gp_MJ1_149	0.3906	0.3906	0.001	0.001	Positive
edge_350	Sg_CA9_20	Gp_MJ1_444	0.5813	0.5813	0.001	0.001	Positive
edge_351	Sg_CA9_20	Gp_NH_148	0.4079	0.4079	0.001	0.001	Positive
edge_352	Sg_CA9_20	Sg_A11_10	0.4993	0.4993	0.001	0.001	Positive
edge_353	Sg_CA9_20	Sg_A17_17	0.4696	0.4696	0.001	0.001	Positive
edge_354	Sg_CA9_20	Sg_A19_18	0.4543	0.4543	0.001	0.001	Positive
edge_355	Sg_CA9_20	Sg_A19_51	0.4466	0.4466	0.001	0.001	Positive
edge_356	Sg_CA9_20	Sg_A22_19	0.4739	0.4739	0.001	0.001	Positive
edge_357	Sg_CA9_20	Sg_A22_3	0.4746	0.4746	0.001	0.001	Positive
edge_358	Sg_CA9_20	Sg_A22_8	0.6149	0.6149	0.001	0.001	Positive
edge_359	Sg_CA9_20	Sg_B15_35	0.4639	0.4639	0.001	0.001	Positive
edge_360	Sg_CB03_1	Sg_B23_42	-0.457	0.457	0.001	0.001	Negative
edge_361	Sg_CB03_2	Sg_A19_51	0.4225	0.4225	0.001	0.001	Positive
edge_362	Sg_CB03_2	Sg_B07_38	0.4967	0.4967	0.001	0.001	Positive
edge_363	Sg_CB03_2	Sg_CB03_1	0.4173	0.4173	0.001	0.001	Positive
edge_364	Sg_CB03_44	Gp_MJ4_65	0.6608	0.6608	0.001	0.001	Positive
edge_365	Sg_CB03_44	Sg_A11_12	0.3971	0.3971	0.001	0.001	Positive
edge_366	Sg_CB03_44	Sg_A19_11	0.5269	0.5269	0.001	0.001	Positive
edge_367	Sg_CB03_44	Sg_A19_36	0.7754	0.7754	0.001	0.001	Positive
edge_368	Sg_CB03_44	Sg_B15_22	0.5068	0.5068	0.001	0.001	Positive
edge_369	Sg_CB03_47	Sg_A19_18	0.4482	0.4482	0.001	0.001	Positive
edge_370	Sg_CB03_47	Sg_A20_2	-0.4121	0.4121	0.001	0.001	Negative
edge_371	Sg_CB03_47	Sg_A22_8	0.4083	0.4083	0.001	0.001	Positive
edge_372	Sg_CB03_47	Sg_B07_12	-0.5035	0.5035	0.001	0.001	Negative
edge_373	Sg_CB03_47	Sg_B07_53	-0.4628	0.4628	0.001	0.001	Negative
edge_374	Sg_CB03_47	Sg_B14_13	-0.4202	0.4202	0.001	0.001	Negative
edge_375	Sg_CB03_47	Sg_B15_23	-0.4467	0.4467	0.001	0.001	Negative
edge_376	Sg_CD22A_27	Sg_A07_40	0.4578	0.4578	0.001	0.001	Positive
edge_377	Sg_CD23A_20	Gp_MJ1_12	0.6037	0.6037	0.001	0.001	Positive
edge_378	Sg_CD23A_20	Gp_MJ1_272	0.536	0.536	0.001	0.001	Positive
edge_379	Sg_CD23A_20	Gp_MJ1_444	0.663	0.663	0.001	0.001	Positive
edge_380	Sg_CD23A_20	Gp_MJ4_65	0.4197	0.4197	0.001	0.001	Positive
edge_381	Sg_CD23A_20	Gp_YAB_333	-0.5712	0.5712	0.001	0.001	Negative
edge_382	Sg_CD23A_20	Sg_A11_10	0.5704	0.5704	0.001	0.001	Positive
edge_383	Sg_CD23A_20	Sg_A17_17	0.6672	0.6672	0.001	0.001	Positive
edge_384	Sg_CD23A_20	Sg_A19_12	0.5548	0.5548	0.001	0.001	Positive
edge_385	Sg_CD23A_20	Sg_A19_18	0.7855	0.7855	0.001	0.001	Positive
edge_386	Sg_CD23A_20	Sg_A19_51	0.6806	0.6806	0.001	0.001	Positive
edge_387	Sg_CD23A_20	Sg_A20_2	-0.556	0.556	0.001	0.001	Negative
edge_388	Sg_CD23A_20	Sg_A20_35	-0.4456	0.4456	0.001	0.001	Negative
edge_389	Sg_CD23A_20	Sg_A22_19	0.473	0.473	0.001	0.001	Positive
edge_390	Sg_CD23A_20	Sg_A22_3	0.5996	0.5996	0.001	0.001	Positive
edge_391	Sg_CD23A_20	Sg_A22_8	0.7085	0.7085	0.001	0.001	Positive
edge_392	Sg_CD23A_20	Sg_A27_23	-0.4972	0.4972	0.001	0.001	Negative
edge_393	Sg_CD23A_20	Sg_A27_31	0.4541	0.4541	0.001	0.001	Positive
edge_394	Sg_CD23A_20	Sg_A28_8	-0.4868	0.4868	0.001	0.001	Negative
edge_395	Sg_CD23A_20	Sg_B03_29	-0.5595	0.5595	0.001	0.001	Negative
edge_396	Sg_CD23A_20	Sg_B15_35	0.5874	0.5874	0.001	0.001	Positive
edge_397	Sg_CD23A_20	Sg_B15_52	0.5537	0.5537	0.001	0.001	Positive
edge_398	Sg_CD23A_20	Sg_B25_10	0.4727	0.4727	0.001	0.001	Positive
edge_399	Sg_CD23A_20	Sg_CA11_52	0.4911	0.4911	0.001	0.001	Positive
edge_400	Sg_CD23A_20	Sg_CA9_20	0.5329	0.5329	0.001	0.001	Positive
edge_401	Sg_CD23A_20	Sg_CB03_2	0.3774	0.3774	0.001	0.001	Positive
edge_402	Sg_CD23A_20	Sg_CB03_47	0.4308	0.4308	0.001	0.001	Positive
edge_403	Sg_CD23A_32	Gp_MJ1_12	-0.3797	0.3797	0.001	0.001	Negative
edge_404	Sg_CD23A_32	Gp_MJ2_113	0.555	0.555	0.001	0.001	Positive
edge_405	Sg_CD23A_32	Gp_MJ3_477	0.4575	0.4575	0.001	0.001	Positive
edge_406	Sg_CD23A_32	Gp_meta27_16	-0.4623	0.4623	0.001	0.001	Negative
edge_407	Sg_CD23A_32	Sg_B07_53	0.3838	0.3838	0.001	0.001	Positive
edge_408	Sg_CD23A_32	Sg_B07_62	0.5043	0.5043	0.001	0.001	Positive
edge_409	Sg_CD23A_32	Sg_B14_13	0.4337	0.4337	0.001	0.001	Positive
edge_410	Sg_CD23A_32	Sg_B15_23	0.472	0.472	0.001	0.001	Positive
edge_411	Sg_CD24A_10	Gp_MJ2_113	0.6338	0.6338	0.001	0.001	Positive
edge_412	Sg_CD24A_10	Gp_MJ3_477	0.4702	0.4702	0.001	0.001	Positive
edge_413	Sg_CD24A_10	Sg_B07_12	0.5812	0.5812	0.001	0.001	Positive
edge_414	Sg_CD24A_10	Sg_B07_53	0.5302	0.5302	0.001	0.001	Positive
edge_415	Sg_CD24A_10	Sg_B07_62	0.5446	0.5446	0.001	0.001	Positive
edge_416	Sg_CD24A_10	Sg_B08_36	0.4977	0.4977	0.001	0.001	Positive
edge_417	Sg_CD24A_10	Sg_B14_13	0.6387	0.6387	0.001	0.001	Positive
edge_418	Sg_CD24A_10	Sg_B15_23	0.6306	0.6306	0.001	0.001	Positive
edge_419	Sg_CD24A_10	Sg_CA25_21	0.6432	0.6432	0.001	0.001	Positive
edge_420	Sg_CD25A_53	Gp_MJ1_12	-0.4644	0.4644	0.001	0.001	Negative
edge_421	Sg_CD25A_53	Gp_MJ1_272	-0.4655	0.4655	0.001	0.001	Negative
edge_422	Sg_CD25A_53	Gp_MJ1_444	-0.6038	0.6038	0.001	0.001	Negative
edge_423	Sg_CD25A_53	Gp_MJ4_65	-0.3844	0.3844	0.001	0.001	Negative
edge_424	Sg_CD25A_53	Gp_YAB_333	0.6606	0.6606	0.001	0.001	Positive
edge_425	Sg_CD25A_53	Sg_A11_10	-0.4924	0.4924	0.001	0.001	Negative
edge_426	Sg_CD25A_53	Sg_A17_17	-0.5467	0.5467	0.001	0.001	Negative
edge_427	Sg_CD25A_53	Sg_A19_12	-0.5147	0.5147	0.001	0.001	Negative
edge_428	Sg_CD25A_53	Sg_A19_18	-0.4557	0.4557	0.001	0.001	Negative
edge_429	Sg_CD25A_53	Sg_A19_51	-0.5109	0.5109	0.001	0.001	Negative
edge_430	Sg_CD25A_53	Sg_A20_2	0.6464	0.6464	0.001	0.001	Positive
edge_431	Sg_CD25A_53	Sg_A20_35	0.6313	0.6313	0.001	0.001	Positive
edge_432	Sg_CD25A_53	Sg_A22_19	-0.454	0.454	0.001	0.001	Negative
edge_433	Sg_CD25A_53	Sg_A22_3	-0.4555	0.4555	0.001	0.001	Negative
edge_434	Sg_CD25A_53	Sg_A22_8	-0.5557	0.5557	0.001	0.001	Negative
edge_435	Sg_CD25A_53	Sg_A27_23	0.709	0.709	0.001	0.001	Positive
edge_436	Sg_CD25A_53	Sg_A27_31	-0.4654	0.4654	0.001	0.001	Negative
edge_437	Sg_CD25A_53	Sg_A28_8	0.5335	0.5335	0.001	0.001	Positive
edge_438	Sg_CD25A_53	Sg_B03_29	0.4254	0.4254	0.001	0.001	Positive
edge_439	Sg_CD25A_53	Sg_B07_12	0.56	0.56	0.001	0.001	Positive
edge_440	Sg_CD25A_53	Sg_B07_38	-0.4127	0.4127	0.001	0.001	Negative
edge_441	Sg_CD25A_53	Sg_B15_35	-0.4823	0.4823	0.001	0.001	Negative
edge_442	Sg_CD25A_53	Sg_B15_52	-0.472	0.472	0.001	0.001	Negative
edge_443	Sg_CD25A_53	Sg_C04_33	0.545	0.545	0.001	0.001	Positive
edge_444	Sg_CD25A_53	Sg_CA11_52	-0.5167	0.5167	0.001	0.001	Negative
edge_445	Sg_CD25A_53	Sg_CD23A_20	-0.5809	0.5809	0.001	0.001	Negative
edge_446	Sg_CD26A_19	Gp_MJ1_12	-0.4489	0.4489	0.001	0.001	Negative
edge_447	Sg_CD26A_19	Gp_MJ1_444	-0.4893	0.4893	0.001	0.001	Negative
edge_448	Sg_CD26A_19	Gp_MJ4_65	-0.5221	0.5221	0.001	0.001	Negative
edge_449	Sg_CD26A_19	Gp_YAB_333	0.4285	0.4285	0.001	0.001	Positive
edge_450	Sg_CD26A_19	Sg_A11_10	-0.4241	0.4241	0.001	0.001	Negative
edge_451	Sg_CD26A_19	Sg_A19_11	-0.4505	0.4505	0.001	0.001	Negative
edge_452	Sg_CD26A_19	Sg_A20_2	0.5432	0.5432	0.001	0.001	Positive
edge_453	Sg_CD26A_19	Sg_A22_3	-0.3766	0.3766	0.001	0.001	Negative
edge_454	Sg_CD26A_19	Sg_A27_31	-0.4122	0.4122	0.001	0.001	Negative
edge_455	Sg_CD26A_19	Sg_B03_29	0.4349	0.4349	0.001	0.001	Positive
edge_456	Sg_CD26A_19	Sg_B07_12	0.6616	0.6616	0.001	0.001	Positive
edge_457	Sg_CD26A_19	Sg_B07_53	0.4679	0.4679	0.001	0.001	Positive
edge_458	Sg_CD26A_19	Sg_B07_62	0.4942	0.4942	0.001	0.001	Positive
edge_459	Sg_CD26A_19	Sg_B14_13	0.505	0.505	0.001	0.001	Positive
edge_460	Sg_CD26A_19	Sg_B15_22	-0.5668	0.5668	0.001	0.001	Negative
edge_461	Sg_CD26A_19	Sg_B15_23	0.48	0.48	0.001	0.001	Positive
edge_462	Sg_CD26A_19	Sg_B15_35	-0.398	0.398	0.001	0.001	Negative
edge_463	Sg_CD26A_19	Sg_CA11_52	-0.5856	0.5856	0.001	0.001	Negative
edge_464	Sg_CD26A_19	Sg_CA25_21	0.6154	0.6154	0.001	0.001	Positive
edge_465	Sg_CD26A_19	Sg_CB03_47	-0.5156	0.5156	0.001	0.001	Negative
edge_466	Sg_CD26A_19	Sg_CD23A_20	-0.449	0.449	0.001	0.001	Negative
edge_467	Sg_CD26A_19	Sg_CD24A_10	0.5604	0.5604	0.001	0.001	Positive
edge_468	Sg_CD26A_19	Sg_CD25A_53	0.5053	0.5053	0.001	0.001	Positive
edge_469	Sg_CD27A_46	Gp_MJ1_444	0.4011	0.4011	0.001	0.001	Positive
edge_470	Sg_CD27A_46	Gp_MJ4_197	0.3941	0.3941	0.001	0.001	Positive
edge_471	Sg_CD27A_46	Gp_YAB_333	-0.553	0.553	0.001	0.001	Negative
edge_472	Sg_CD27A_46	Sg_A15_26	0.4019	0.4019	0.001	0.001	Positive
edge_473	Sg_CD27A_46	Sg_A17_17	0.4426	0.4426	0.001	0.001	Positive
edge_474	Sg_CD27A_46	Sg_A19_18	0.5169	0.5169	0.001	0.001	Positive
edge_475	Sg_CD27A_46	Sg_A20_2	-0.4257	0.4257	0.001	0.001	Negative
edge_476	Sg_CD27A_46	Sg_A22_3	0.4171	0.4171	0.001	0.001	Positive
edge_477	Sg_CD27A_46	Sg_A27_23	-0.4393	0.4393	0.001	0.001	Negative
edge_478	Sg_CD27A_46	Sg_A28_8	-0.3615	0.3615	0.001	0.001	Negative
edge_479	Sg_CD27A_46	Sg_B07_12	-0.5403	0.5403	0.001	0.001	Negative
edge_480	Sg_CD27A_46	Sg_B14_13	-0.4009	0.4009	0.001	0.001	Negative
edge_481	Sg_CD27A_46	Sg_B15_22	0.4124	0.4124	0.001	0.001	Positive
edge_482	Sg_CD27A_46	Sg_B15_35	0.5232	0.5232	0.001	0.001	Positive
edge_483	Sg_CD27A_46	Sg_B15_52	0.4126	0.4126	0.001	0.001	Positive
edge_484	Sg_CD27A_46	Sg_B25_10	0.4118	0.4118	0.001	0.001	Positive
edge_485	Sg_CD27A_46	Sg_CA11_52	0.4177	0.4177	0.001	0.001	Positive
edge_486	Sg_CD27A_46	Sg_CD23A_20	0.4972	0.4972	0.001	0.001	Positive
edge_487	Sg_CD27A_46	Sg_CD25A_53	-0.4393	0.4393	0.001	0.001	Negative
edge_488	Sg_CD30A_34	Gp_MJ1_12	-0.5685	0.5685	0.001	0.001	Negative
edge_489	Sg_CD30A_34	Gp_MJ1_444	-0.4452	0.4452	0.001	0.001	Negative
edge_490	Sg_CD30A_34	Gp_MJ2_113	0.6793	0.6793	0.001	0.001	Positive
edge_491	Sg_CD30A_34	Gp_MJ3_477	0.5646	0.5646	0.001	0.001	Positive
edge_492	Sg_CD30A_34	Sg_A19_18	-0.3793	0.3793	0.001	0.001	Negative
edge_493	Sg_CD30A_34	Sg_A27_31	-0.3978	0.3978	0.001	0.001	Negative
edge_494	Sg_CD30A_34	Sg_B07_12	0.6627	0.6627	0.001	0.001	Positive
edge_495	Sg_CD30A_34	Sg_B07_53	0.7153	0.7153	0.001	0.001	Positive
edge_496	Sg_CD30A_34	Sg_B07_62	0.7661	0.7661	0.001	0.001	Positive
edge_497	Sg_CD30A_34	Sg_B08_36	0.6654	0.6654	0.001	0.001	Positive
edge_498	Sg_CD30A_34	Sg_B14_13	0.654	0.654	0.001	0.001	Positive
edge_499	Sg_CD30A_34	Sg_B15_23	0.8612	0.8612	0.001	0.001	Positive
edge_500	Sg_CD30A_34	Sg_CA13_9	-0.4791	0.4791	0.001	0.001	Negative
edge_501	Sg_CD30A_34	Sg_CA25_21	0.7147	0.7147	0.001	0.001	Positive
edge_502	Sg_CD30A_34	Sg_CA9_20	-0.3935	0.3935	0.001	0.001	Negative
edge_503	Sg_CD30A_34	Sg_CB03_47	-0.4682	0.4682	0.001	0.001	Negative
edge_504	Sg_CD30A_34	Sg_CD23A_32	0.4646	0.4646	0.001	0.001	Positive
edge_505	Sg_CD30A_34	Sg_CD24A_10	0.6353	0.6353	0.001	0.001	Positive
edge_506	Sg_CD30A_34	Sg_CD26A_19	0.5429	0.5429	0.001	0.001	Positive
edge_507	Sg_CE19A_15	Sg_A11_10	-0.3792	0.3792	0.001	0.001	Negative
edge_508	Sg_CE19A_15	Sg_A22_8	-0.425	0.425	0.001	0.001	Negative
edge_509	Sg_CE19A_15	Sg_B07_12	0.5256	0.5256	0.001	0.001	Positive
edge_510	Sg_CE19A_15	Sg_B14_13	0.4995	0.4995	0.001	0.001	Positive
edge_511	Sg_CE19A_15	Sg_CA25_21	0.4692	0.4692	0.001	0.001	Positive
edge_512	Sg_CE19A_15	Sg_CD24A_10	0.4718	0.4718	0.001	0.001	Positive
edge_513	Sg_CE19A_15	Sg_CD26A_19	0.5763	0.5763	0.001	0.001	Positive
edge_514	Sg_CE19A_15	Sg_CD27A_46	-0.395	0.395	0.001	0.001	Negative
edge_515	Sg_CE19A_15	Sg_CD30A_34	0.4303	0.4303	0.001	0.001	Positive
edge_516	Sg_CE19A_24	Gp_MJ2_113	0.5235	0.5235	0.001	0.001	Positive
edge_517	Sg_CE19A_24	Gp_MJ3_477	0.5764	0.5764	0.001	0.001	Positive
edge_518	Sg_CE19A_24	Gp_meta27_16	-0.4044	0.4044	0.001	0.001	Negative
edge_519	Sg_CE19A_24	Sg_B07_53	0.4556	0.4556	0.001	0.001	Positive
edge_520	Sg_CE19A_24	Sg_B07_62	0.5271	0.5271	0.001	0.001	Positive
edge_521	Sg_CE19A_24	Sg_B08_36	0.5273	0.5273	0.001	0.001	Positive
edge_522	Sg_CE19A_24	Sg_B14_13	0.6088	0.6088	0.001	0.001	Positive
edge_523	Sg_CE19A_24	Sg_B15_23	0.6573	0.6573	0.001	0.001	Positive
edge_524	Sg_CE19A_24	Sg_CA13_9	-0.3823	0.3823	0.001	0.001	Negative
edge_525	Sg_CE19A_24	Sg_CA25_21	0.4221	0.4221	0.001	0.001	Positive
edge_526	Sg_CE19A_24	Sg_CD23A_32	0.49	0.49	0.001	0.001	Positive
edge_527	Sg_CE19A_24	Sg_CD30A_34	0.6028	0.6028	0.001	0.001	Positive
edge_528	Sg_CE19A_29	Gp_MJ1_444	-0.4778	0.4778	0.001	0.001	Negative
edge_529	Sg_CE19A_29	Sg_A11_10	-0.3901	0.3901	0.001	0.001	Negative
edge_530	Sg_CE19A_29	Sg_B07_12	0.5906	0.5906	0.001	0.001	Positive
edge_531	Sg_CE19A_29	Sg_B07_53	0.4325	0.4325	0.001	0.001	Positive
edge_532	Sg_CE19A_29	Sg_B07_62	0.6075	0.6075	0.001	0.001	Positive
edge_533	Sg_CE19A_29	Sg_B08_36	0.513	0.513	0.001	0.001	Positive
edge_534	Sg_CE19A_29	Sg_B15_23	0.5515	0.5515	0.001	0.001	Positive
edge_535	Sg_CE19A_29	Sg_CA25_21	0.5449	0.5449	0.001	0.001	Positive
edge_536	Sg_CE19A_29	Sg_CD23A_20	-0.445	0.445	0.001	0.001	Negative
edge_537	Sg_CE19A_29	Sg_CD24A_10	0.3872	0.3872	0.001	0.001	Positive
edge_538	Sg_CE19A_29	Sg_CD26A_19	0.4885	0.4885	0.001	0.001	Positive
edge_539	Sg_CE19A_29	Sg_CD27A_46	-0.4134	0.4134	0.001	0.001	Negative
edge_540	Sg_CE19A_29	Sg_CD30A_34	0.5932	0.5932	0.001	0.001	Positive
edge_541	Sg_CE19A_29	Sg_CE19A_15	0.4028	0.4028	0.001	0.001	Positive
edge_542	Sg_CE19A_36	Gp_MJ1_272	0.4843	0.4843	0.001	0.001	Positive
edge_543	Sg_CE19A_36	Gp_MJ1_444	0.5568	0.5568	0.001	0.001	Positive
edge_544	Sg_CE19A_36	Gp_MJ3_477	0.5521	0.5521	0.001	0.001	Positive
edge_545	Sg_CE19A_36	Gp_YAB_333	-0.6	0.6	0.001	0.001	Negative
edge_546	Sg_CE19A_36	Sg_A07_40	0.3712	0.3712	0.001	0.001	Positive
edge_547	Sg_CE19A_36	Sg_A11_10	0.4916	0.4916	0.001	0.001	Positive
edge_548	Sg_CE19A_36	Sg_A17_17	0.6975	0.6975	0.001	0.001	Positive
edge_549	Sg_CE19A_36	Sg_A19_12	0.7731	0.7731	0.001	0.001	Positive
edge_550	Sg_CE19A_36	Sg_A19_18	0.5981	0.5981	0.001	0.001	Positive
edge_551	Sg_CE19A_36	Sg_A19_51	0.7618	0.7618	0.001	0.001	Positive
edge_552	Sg_CE19A_36	Sg_A20_2	-0.5178	0.5178	0.001	0.001	Negative
edge_553	Sg_CE19A_36	Sg_A20_35	-0.5433	0.5433	0.001	0.001	Negative
edge_554	Sg_CE19A_36	Sg_A22_19	0.5859	0.5859	0.001	0.001	Positive
edge_555	Sg_CE19A_36	Sg_A22_3	0.5586	0.5586	0.001	0.001	Positive
edge_556	Sg_CE19A_36	Sg_A22_8	0.5471	0.5471	0.001	0.001	Positive
edge_557	Sg_CE19A_36	Sg_A27_23	-0.522	0.522	0.001	0.001	Negative
edge_558	Sg_CE19A_36	Sg_A28_8	-0.63	0.63	0.001	0.001	Negative
edge_559	Sg_CE19A_36	Sg_B03_29	-0.5781	0.5781	0.001	0.001	Negative
edge_560	Sg_CE19A_36	Sg_B03_38	-0.4611	0.4611	0.001	0.001	Negative
edge_561	Sg_CE19A_36	Sg_B07_38	0.5814	0.5814	0.001	0.001	Positive
edge_562	Sg_CE19A_36	Sg_B15_35	0.5282	0.5282	0.001	0.001	Positive
edge_563	Sg_CE19A_36	Sg_B15_52	0.6697	0.6697	0.001	0.001	Positive
edge_564	Sg_CE19A_36	Sg_B25_10	0.4892	0.4892	0.001	0.001	Positive
edge_565	Sg_CE19A_36	Sg_B26_35	-0.5034	0.5034	0.001	0.001	Negative
edge_566	Sg_CE19A_36	Sg_C04_33	-0.4875	0.4875	0.001	0.001	Negative
edge_567	Sg_CE19A_36	Sg_CA40A_55	-0.4255	0.4255	0.001	0.001	Negative
edge_568	Sg_CE19A_36	Sg_CA9_20	0.4452	0.4452	0.001	0.001	Positive
edge_569	Sg_CE19A_36	Sg_CD23A_20	0.7813	0.7813	0.001	0.001	Positive
edge_570	Sg_CE19A_36	Sg_CD25A_53	-0.6188	0.6188	0.001	0.001	Negative
edge_571	Sg_CE19A_36	Sg_CD27A_46	0.4412	0.4412	0.001	0.001	Positive
edge_572	Sg_CG50A_22	Sg_A15_26	0.5054	0.5054	0.001	0.001	Positive
edge_573	Sg_CG50A_22	Sg_A19_18	0.5169	0.5169	0.001	0.001	Positive
edge_574	Sg_CG50A_22	Sg_CD23A_20	0.4955	0.4955	0.001	0.001	Positive
edge_575	Sg_CG50A_49	Gp_MJ1_149	-0.4378	0.4378	0.001	0.001	Negative
edge_576	Sg_CG50A_49	Gp_MJ1_444	-0.4239	0.4239	0.001	0.001	Negative
edge_577	Sg_CG50A_49	Gp_YAB_333	0.7348	0.7348	0.001	0.001	Positive
edge_578	Sg_CG50A_49	Sg_A17_17	-0.515	0.515	0.001	0.001	Negative
edge_579	Sg_CG50A_49	Sg_A19_11	-0.414	0.414	0.001	0.001	Negative
edge_580	Sg_CG50A_49	Sg_A19_12	-0.5238	0.5238	0.001	0.001	Negative
edge_581	Sg_CG50A_49	Sg_A19_18	-0.4736	0.4736	0.001	0.001	Negative
edge_582	Sg_CG50A_49	Sg_A19_51	-0.618	0.618	0.001	0.001	Negative
edge_583	Sg_CG50A_49	Sg_A20_2	0.6233	0.6233	0.001	0.001	Positive
edge_584	Sg_CG50A_49	Sg_A20_35	0.6623	0.6623	0.001	0.001	Positive
edge_585	Sg_CG50A_49	Sg_A22_19	-0.4443	0.4443	0.001	0.001	Negative
edge_586	Sg_CG50A_49	Sg_A22_8	-0.4927	0.4927	0.001	0.001	Negative
edge_587	Sg_CG50A_49	Sg_A27_23	0.7405	0.7405	0.001	0.001	Positive
edge_588	Sg_CG50A_49	Sg_A28_8	0.7701	0.7701	0.001	0.001	Positive
edge_589	Sg_CG50A_49	Sg_B03_29	0.4224	0.4224	0.001	0.001	Positive
edge_590	Sg_CG50A_49	Sg_B07_12	0.393	0.393	0.001	0.001	Positive
edge_591	Sg_CG50A_49	Sg_B07_38	-0.4568	0.4568	0.001	0.001	Negative
edge_592	Sg_CG50A_49	Sg_B15_22	-0.421	0.421	0.001	0.001	Negative
edge_593	Sg_CG50A_49	Sg_B15_35	-0.397	0.397	0.001	0.001	Negative
edge_594	Sg_CG50A_49	Sg_B15_52	-0.5113	0.5113	0.001	0.001	Negative
edge_595	Sg_CG50A_49	Sg_B25_10	-0.3718	0.3718	0.001	0.001	Negative
edge_596	Sg_CG50A_49	Sg_C04_33	0.3872	0.3872	0.001	0.001	Positive
edge_597	Sg_CG50A_49	Sg_CD23A_20	-0.5359	0.5359	0.001	0.001	Negative
