edge_id	source	target	corr	weight	p	p.adjust	cor_type	pairs
edge_602	Sg_K17_22	Sg_EA57_9	-0.5702	0.5702	0.001	0.001	Negative	Sg_K17_22__Sg_EA57_9__Negative
edge_603	Sg_K17_22	Sg_EM03_7	0.4946	0.4946	0.001	0.001	Positive	Sg_K17_22__Sg_EM03_7__Positive
edge_604	Sg_K17_22	Sg_EM12_46	0.5604	0.5604	0.001	0.001	Positive	Sg_K17_22__Sg_EM12_46__Positive
edge_605	Sg_K17_22	Sg_G33_7	0.5471	0.5471	0.001	0.001	Positive	Sg_K17_22__Sg_G33_7__Positive
edge_606	Sg_K17_22	Sg_K15_44	-0.6485	0.6485	0.001	0.001	Negative	Sg_K17_22__Sg_K15_44__Negative
edge_607	Sg_K22_14	Sg_D02_31	0.6429	0.6429	0.001	0.001	Positive	Sg_K22_14__Sg_D02_31__Positive
edge_608	Sg_K22_66	Sg_A22_8	0.4596	0.4596	0.001	0.001	Positive	Sg_K22_66__Sg_A22_8__Positive
edge_609	Sg_K22_8	Gp_MJ1_272	0.5597	0.5597	0.001	0.001	Positive	Sg_K22_8__Gp_MJ1_272__Positive
edge_610	Sg_K22_8	Sg_A22_19	0.4938	0.4938	0.001	0.001	Positive	Sg_K22_8__Sg_A22_19__Positive
edge_611	Sg_K22_8	Sg_A22_3	0.5064	0.5064	0.001	0.001	Positive	Sg_K22_8__Sg_A22_3__Positive
edge_612	Sg_K22_8	Sg_A22_8	0.7201	0.7201	0.001	0.001	Positive	Sg_K22_8__Sg_A22_8__Positive
edge_613	Sg_K22_8	Sg_A27_31	0.6282	0.6282	0.001	0.001	Positive	Sg_K22_8__Sg_A27_31__Positive
edge_614	Sg_K22_8	Sg_B03_29	-0.5177	0.5177	0.001	0.001	Negative	Sg_K22_8__Sg_B03_29__Negative
edge_615	Sg_K22_8	Sg_B15_35	0.591	0.591	0.001	0.001	Positive	Sg_K22_8__Sg_B15_35__Positive
edge_616	Sg_K22_8	Sg_CA9_20	0.6639	0.6639	0.001	0.001	Positive	Sg_K22_8__Sg_CA9_20__Positive
edge_617	Sg_K22_8	Sg_D02_32	0.7818	0.7818	0.001	0.001	Positive	Sg_K22_8__Sg_D02_32__Positive
edge_618	Sg_K22_8	Sg_E04_12	0.6828	0.6828	0.001	0.001	Positive	Sg_K22_8__Sg_E04_12__Positive
edge_619	Sg_K22_8	Sg_E10_50	0.6204	0.6204	0.001	0.001	Positive	Sg_K22_8__Sg_E10_50__Positive
edge_620	Sg_K22_8	Sg_EA57_9	0.5303	0.5303	0.001	0.001	Positive	Sg_K22_8__Sg_EA57_9__Positive
edge_621	Sg_K22_8	Sg_G26_10	-0.4732	0.4732	0.001	0.001	Negative	Sg_K22_8__Sg_G26_10__Negative
edge_622	Sg_K22_8	Sg_I06_25	0.5963	0.5963	0.001	0.001	Positive	Sg_K22_8__Sg_I06_25__Positive
edge_623	Sg_K22_8	Sg_K09_1	0.6675	0.6675	0.001	0.001	Positive	Sg_K22_8__Sg_K09_1__Positive
edge_624	Sg_K22_8	Sg_K15_44	0.6962	0.6962	0.001	0.001	Positive	Sg_K22_8__Sg_K15_44__Positive
edge_625	Sg_K31_45	Sg_A01_16	0.6841	0.6841	0.001	0.001	Positive	Sg_K31_45__Sg_A01_16__Positive
edge_626	Sg_K32_30	Gp_YAB_339	0.5062	0.5062	0.001	0.001	Positive	Sg_K32_30__Gp_YAB_339__Positive
edge_627	Sg_K32_30	Sg_A11_12	0.6368	0.6368	0.001	0.001	Positive	Sg_K32_30__Sg_A11_12__Positive
edge_628	Sg_K32_30	Sg_A11_2	0.5044	0.5044	0.001	0.001	Positive	Sg_K32_30__Sg_A11_2__Positive
edge_629	Sg_K32_30	Sg_B25_38	0.5664	0.5664	0.001	0.001	Positive	Sg_K32_30__Sg_B25_38__Positive
edge_630	Sg_K32_30	Sg_C03_36	0.4428	0.4428	0.001	0.001	Positive	Sg_K32_30__Sg_C03_36__Positive
edge_631	Sg_K32_30	Sg_CG50A_74	0.5832	0.5832	0.001	0.001	Positive	Sg_K32_30__Sg_CG50A_74__Positive
edge_632	Sg_K32_30	Sg_CM31A_52	0.6049	0.6049	0.001	0.001	Positive	Sg_K32_30__Sg_CM31A_52__Positive
edge_633	Sg_K32_30	Sg_D09_14	0.5953	0.5953	0.001	0.001	Positive	Sg_K32_30__Sg_D09_14__Positive
edge_634	Sg_K32_30	Sg_EA47_17	0.5007	0.5007	0.001	0.001	Positive	Sg_K32_30__Sg_EA47_17__Positive
edge_635	Sg_K32_30	Sg_EB09_7	0.563	0.563	0.001	0.001	Positive	Sg_K32_30__Sg_EB09_7__Positive
edge_636	Sg_K32_30	Sg_EM22_6	0.557	0.557	0.001	0.001	Positive	Sg_K32_30__Sg_EM22_6__Positive
edge_637	Sg_K32_30	Sg_EM34_4	0.5403	0.5403	0.001	0.001	Positive	Sg_K32_30__Sg_EM34_4__Positive
edge_638	Sg_K32_30	Sg_G22_16	0.6063	0.6063	0.001	0.001	Positive	Sg_K32_30__Sg_G22_16__Positive
edge_639	Sg_K32_30	Sg_I07_11	0.5635	0.5635	0.001	0.001	Positive	Sg_K32_30__Sg_I07_11__Positive
edge_640	Sg_K32_30	Sg_K09_61	0.6229	0.6229	0.001	0.001	Positive	Sg_K32_30__Sg_K09_61__Positive
edge_641	Sg_K34_1	Sg_CM32A_26	0.6776	0.6776	0.001	0.001	Positive	Sg_K34_1__Sg_CM32A_26__Positive
edge_642	Sg_K36_16	Gp_MJ1_12	0.7754	0.7754	0.001	0.001	Positive	Sg_K36_16__Gp_MJ1_12__Positive
edge_643	Sg_K36_16	Sg_A11_10	0.6971	0.6971	0.001	0.001	Positive	Sg_K36_16__Sg_A11_10__Positive
edge_644	Sg_K36_16	Sg_A22_8	0.8722	0.8722	0.001	0.001	Positive	Sg_K36_16__Sg_A22_8__Positive
edge_645	Sg_K36_16	Sg_A27_31	0.8249	0.8249	0.001	0.001	Positive	Sg_K36_16__Sg_A27_31__Positive
edge_646	Sg_K36_16	Sg_B03_29	-0.4746	0.4746	0.001	0.001	Negative	Sg_K36_16__Sg_B03_29__Negative
edge_647	Sg_K36_16	Sg_B04_2	0.6892	0.6892	0.001	0.001	Positive	Sg_K36_16__Sg_B04_2__Positive
edge_648	Sg_K36_16	Sg_B15_35	0.6108	0.6108	0.001	0.001	Positive	Sg_K36_16__Sg_B15_35__Positive
edge_649	Sg_K36_16	Sg_CA11_52	0.6132	0.6132	0.001	0.001	Positive	Sg_K36_16__Sg_CA11_52__Positive
edge_650	Sg_K36_16	Sg_CA9_20	0.8329	0.8329	0.001	0.001	Positive	Sg_K36_16__Sg_CA9_20__Positive
edge_651	Sg_K36_16	Sg_CM17_7	-0.6701	0.6701	0.001	0.001	Negative	Sg_K36_16__Sg_CM17_7__Negative
edge_652	Sg_K36_16	Sg_CM31A_43	0.6054	0.6054	0.001	0.001	Positive	Sg_K36_16__Sg_CM31A_43__Positive
edge_653	Sg_K36_16	Sg_D02_32	0.7502	0.7502	0.001	0.001	Positive	Sg_K36_16__Sg_D02_32__Positive
edge_654	Sg_K36_16	Sg_D18_45	0.7382	0.7382	0.001	0.001	Positive	Sg_K36_16__Sg_D18_45__Positive
edge_655	Sg_K36_16	Sg_E10_50	0.7746	0.7746	0.001	0.001	Positive	Sg_K36_16__Sg_E10_50__Positive
edge_656	Sg_K36_16	Sg_EA57_9	0.591	0.591	0.001	0.001	Positive	Sg_K36_16__Sg_EA57_9__Positive
edge_657	Sg_K36_16	Sg_EM12_46	-0.5202	0.5202	0.001	0.001	Negative	Sg_K36_16__Sg_EM12_46__Negative
edge_658	Sg_K36_16	Sg_G43_29	-0.4522	0.4522	0.001	0.001	Negative	Sg_K36_16__Sg_G43_29__Negative
edge_659	Sg_K36_16	Sg_I05_27	-0.7107	0.7107	0.001	0.001	Negative	Sg_K36_16__Sg_I05_27__Negative
edge_660	Sg_K36_16	Sg_I06_25	0.74	0.74	0.001	0.001	Positive	Sg_K36_16__Sg_I06_25__Positive
edge_661	Sg_K36_16	Sg_I12_44	-0.5601	0.5601	0.001	0.001	Negative	Sg_K36_16__Sg_I12_44__Negative
edge_662	Sg_K36_16	Sg_K09_1	0.7179	0.7179	0.001	0.001	Positive	Sg_K36_16__Sg_K09_1__Positive
edge_663	Sg_K36_16	Sg_K15_44	0.9654	0.9654	0.001	0.001	Positive	Sg_K36_16__Sg_K15_44__Positive
edge_664	Sg_K36_16	Sg_K17_22	-0.6233	0.6233	0.001	0.001	Negative	Sg_K36_16__Sg_K17_22__Negative
edge_665	Sg_K36_16	Sg_K22_8	0.6914	0.6914	0.001	0.001	Positive	Sg_K36_16__Sg_K22_8__Positive
edge_666	Sg_K36_17	Gp_YAB_339	0.6208	0.6208	0.001	0.001	Positive	Sg_K36_17__Gp_YAB_339__Positive
edge_667	Sg_K36_17	Sg_A11_12	0.7746	0.7746	0.001	0.001	Positive	Sg_K36_17__Sg_A11_12__Positive
edge_668	Sg_K36_17	Sg_A11_2	0.7551	0.7551	0.001	0.001	Positive	Sg_K36_17__Sg_A11_2__Positive
edge_669	Sg_K36_17	Sg_B25_38	0.7973	0.7973	0.001	0.001	Positive	Sg_K36_17__Sg_B25_38__Positive
edge_670	Sg_K36_17	Sg_C03_36	0.5737	0.5737	0.001	0.001	Positive	Sg_K36_17__Sg_C03_36__Positive
edge_671	Sg_K36_17	Sg_CG50A_74	0.748	0.748	0.001	0.001	Positive	Sg_K36_17__Sg_CG50A_74__Positive
edge_672	Sg_K36_17	Sg_CM31A_52	0.6993	0.6993	0.001	0.001	Positive	Sg_K36_17__Sg_CM31A_52__Positive
edge_673	Sg_K36_17	Sg_D09_14	0.7641	0.7641	0.001	0.001	Positive	Sg_K36_17__Sg_D09_14__Positive
edge_674	Sg_K36_17	Sg_EA47_17	0.8868	0.8868	0.001	0.001	Positive	Sg_K36_17__Sg_EA47_17__Positive
edge_675	Sg_K36_17	Sg_EB09_7	0.8967	0.8967	0.001	0.001	Positive	Sg_K36_17__Sg_EB09_7__Positive
edge_676	Sg_K36_17	Sg_EM22_6	0.7468	0.7468	0.001	0.001	Positive	Sg_K36_17__Sg_EM22_6__Positive
edge_677	Sg_K36_17	Sg_G22_16	0.8081	0.8081	0.001	0.001	Positive	Sg_K36_17__Sg_G22_16__Positive
edge_678	Sg_K36_17	Sg_K09_61	0.8275	0.8275	0.001	0.001	Positive	Sg_K36_17__Sg_K09_61__Positive
edge_679	Sg_K36_17	Sg_K32_30	0.5353	0.5353	0.001	0.001	Positive	Sg_K36_17__Sg_K32_30__Positive
edge_680	Sg_K36_27	Gp_MJ1_12	0.6141	0.6141	0.001	0.001	Positive	Sg_K36_27__Gp_MJ1_12__Positive
edge_681	Sg_K36_27	Gp_MJ4_197	0.6554	0.6554	0.001	0.001	Positive	Sg_K36_27__Gp_MJ4_197__Positive
edge_682	Sg_K36_27	Sg_A22_8	0.7105	0.7105	0.001	0.001	Positive	Sg_K36_27__Sg_A22_8__Positive
edge_683	Sg_K36_27	Sg_A27_31	0.7445	0.7445	0.001	0.001	Positive	Sg_K36_27__Sg_A27_31__Positive
edge_684	Sg_K36_27	Sg_CA9_20	0.7414	0.7414	0.001	0.001	Positive	Sg_K36_27__Sg_CA9_20__Positive
edge_685	Sg_K36_27	Sg_D02_32	0.6217	0.6217	0.001	0.001	Positive	Sg_K36_27__Sg_D02_32__Positive
edge_686	Sg_K36_27	Sg_E10_50	0.6243	0.6243	0.001	0.001	Positive	Sg_K36_27__Sg_E10_50__Positive
edge_687	Sg_K36_27	Sg_K09_1	0.615	0.615	0.001	0.001	Positive	Sg_K36_27__Sg_K09_1__Positive
edge_688	Sg_K36_27	Sg_K15_44	0.7917	0.7917	0.001	0.001	Positive	Sg_K36_27__Sg_K15_44__Positive
edge_689	Sg_K36_27	Sg_K22_8	0.5627	0.5627	0.001	0.001	Positive	Sg_K36_27__Sg_K22_8__Positive
edge_690	Sg_K36_27	Sg_K36_16	0.7649	0.7649	0.001	0.001	Positive	Sg_K36_27__Sg_K36_16__Positive
edge_691	Sg_K36_29	Gp_MJ1_12	0.703	0.703	0.001	0.001	Positive	Sg_K36_29__Gp_MJ1_12__Positive
edge_692	Sg_K36_29	Gp_MJ4_197	0.6705	0.6705	0.001	0.001	Positive	Sg_K36_29__Gp_MJ4_197__Positive
edge_693	Sg_K36_29	Sg_A11_10	0.6497	0.6497	0.001	0.001	Positive	Sg_K36_29__Sg_A11_10__Positive
edge_694	Sg_K36_29	Sg_A22_8	0.8298	0.8298	0.001	0.001	Positive	Sg_K36_29__Sg_A22_8__Positive
edge_695	Sg_K36_29	Sg_A27_31	0.7579	0.7579	0.001	0.001	Positive	Sg_K36_29__Sg_A27_31__Positive
edge_696	Sg_K36_29	Sg_CA9_20	0.7981	0.7981	0.001	0.001	Positive	Sg_K36_29__Sg_CA9_20__Positive
edge_697	Sg_K36_29	Sg_D02_32	0.7163	0.7163	0.001	0.001	Positive	Sg_K36_29__Sg_D02_32__Positive
edge_698	Sg_K36_29	Sg_D18_45	0.6621	0.6621	0.001	0.001	Positive	Sg_K36_29__Sg_D18_45__Positive
edge_699	Sg_K36_29	Sg_E10_50	0.6927	0.6927	0.001	0.001	Positive	Sg_K36_29__Sg_E10_50__Positive
edge_700	Sg_K36_29	Sg_EM12_46	-0.4784	0.4784	0.001	0.001	Negative	Sg_K36_29__Sg_EM12_46__Negative
edge_701	Sg_K36_29	Sg_G43_29	-0.4817	0.4817	0.001	0.001	Negative	Sg_K36_29__Sg_G43_29__Negative
edge_702	Sg_K36_29	Sg_I05_27	-0.6906	0.6906	0.001	0.001	Negative	Sg_K36_29__Sg_I05_27__Negative
edge_703	Sg_K36_29	Sg_I06_25	0.6687	0.6687	0.001	0.001	Positive	Sg_K36_29__Sg_I06_25__Positive
edge_704	Sg_K36_29	Sg_K09_1	0.6716	0.6716	0.001	0.001	Positive	Sg_K36_29__Sg_K09_1__Positive
edge_705	Sg_K36_29	Sg_K15_44	0.8534	0.8534	0.001	0.001	Positive	Sg_K36_29__Sg_K15_44__Positive
edge_706	Sg_K36_29	Sg_K22_66	0.4477	0.4477	0.001	0.001	Positive	Sg_K36_29__Sg_K22_66__Positive
edge_707	Sg_K36_29	Sg_K22_8	0.6595	0.6595	0.001	0.001	Positive	Sg_K36_29__Sg_K22_8__Positive
edge_708	Sg_K36_29	Sg_K36_16	0.8526	0.8526	0.001	0.001	Positive	Sg_K36_29__Sg_K36_16__Positive
edge_709	Sg_K36_29	Sg_K36_27	0.7535	0.7535	0.001	0.001	Positive	Sg_K36_29__Sg_K36_27__Positive
edge_710	Sg_K36_3	Gp_MJ2_113	0.5682	0.5682	0.001	0.001	Positive	Sg_K36_3__Gp_MJ2_113__Positive
edge_711	Sg_K36_3	Sg_B07_12	0.5236	0.5236	0.001	0.001	Positive	Sg_K36_3__Sg_B07_12__Positive
edge_712	Sg_K36_3	Sg_B07_53	0.5071	0.5071	0.001	0.001	Positive	Sg_K36_3__Sg_B07_53__Positive
edge_713	Sg_K36_3	Sg_B07_62	0.5494	0.5494	0.001	0.001	Positive	Sg_K36_3__Sg_B07_62__Positive
edge_714	Sg_K36_3	Sg_B14_13	0.5261	0.5261	0.001	0.001	Positive	Sg_K36_3__Sg_B14_13__Positive
edge_715	Sg_K36_3	Sg_B15_23	0.5828	0.5828	0.001	0.001	Positive	Sg_K36_3__Sg_B15_23__Positive
edge_716	Sg_K36_3	Sg_CA25_21	0.5661	0.5661	0.001	0.001	Positive	Sg_K36_3__Sg_CA25_21__Positive
edge_717	Sg_K36_3	Sg_CD24A_10	0.558	0.558	0.001	0.001	Positive	Sg_K36_3__Sg_CD24A_10__Positive
edge_718	Sg_K36_3	Sg_CD30A_34	0.6395	0.6395	0.001	0.001	Positive	Sg_K36_3__Sg_CD30A_34__Positive
edge_719	Sg_K36_3	Sg_CE19A_29	0.4891	0.4891	0.001	0.001	Positive	Sg_K36_3__Sg_CE19A_29__Positive
edge_720	Sg_K36_3	Sg_CK05A_18	0.5647	0.5647	0.001	0.001	Positive	Sg_K36_3__Sg_CK05A_18__Positive
edge_721	Sg_K36_3	Sg_CM21_57	0.5962	0.5962	0.001	0.001	Positive	Sg_K36_3__Sg_CM21_57__Positive
edge_722	Sg_K36_3	Sg_D10_17	0.5541	0.5541	0.001	0.001	Positive	Sg_K36_3__Sg_D10_17__Positive
edge_723	Sg_K36_3	Sg_EB13_4	0.5941	0.5941	0.001	0.001	Positive	Sg_K36_3__Sg_EB13_4__Positive
edge_724	Sg_K36_3	Sg_EM12_46	0.527	0.527	0.001	0.001	Positive	Sg_K36_3__Sg_EM12_46__Positive
edge_725	Sg_K36_3	Sg_G18_19	0.4627	0.4627	0.001	0.001	Positive	Sg_K36_3__Sg_G18_19__Positive
edge_726	Sg_K36_3	Sg_G26_22	0.6695	0.6695	0.001	0.001	Positive	Sg_K36_3__Sg_G26_22__Positive
edge_727	Sg_K36_6	Gp_MJ1_272	0.5649	0.5649	0.001	0.001	Positive	Sg_K36_6__Gp_MJ1_272__Positive
edge_728	Sg_K36_6	Sg_A17_17	0.6321	0.6321	0.001	0.001	Positive	Sg_K36_6__Sg_A17_17__Positive
edge_729	Sg_K36_6	Sg_A19_12	0.4919	0.4919	0.001	0.001	Positive	Sg_K36_6__Sg_A19_12__Positive
edge_730	Sg_K36_6	Sg_A22_19	0.5883	0.5883	0.001	0.001	Positive	Sg_K36_6__Sg_A22_19__Positive
edge_731	Sg_K36_6	Sg_A22_3	0.5608	0.5608	0.001	0.001	Positive	Sg_K36_6__Sg_A22_3__Positive
edge_732	Sg_K36_6	Sg_A22_8	0.4444	0.4444	0.001	0.001	Positive	Sg_K36_6__Sg_A22_8__Positive
edge_733	Sg_K36_6	Sg_B03_29	-0.5684	0.5684	0.001	0.001	Negative	Sg_K36_6__Sg_B03_29__Negative
edge_734	Sg_K36_6	Sg_B15_35	0.5023	0.5023	0.001	0.001	Positive	Sg_K36_6__Sg_B15_35__Positive
edge_735	Sg_K36_6	Sg_B15_52	0.6154	0.6154	0.001	0.001	Positive	Sg_K36_6__Sg_B15_52__Positive
edge_736	Sg_K36_6	Sg_B25_10	0.4278	0.4278	0.001	0.001	Positive	Sg_K36_6__Sg_B25_10__Positive
edge_737	Sg_K36_6	Sg_C02_30	-0.4996	0.4996	0.001	0.001	Negative	Sg_K36_6__Sg_C02_30__Negative
edge_738	Sg_K36_6	Sg_CE19A_36	0.6278	0.6278	0.001	0.001	Positive	Sg_K36_6__Sg_CE19A_36__Positive
edge_739	Sg_K36_6	Sg_D02_32	0.6281	0.6281	0.001	0.001	Positive	Sg_K36_6__Sg_D02_32__Positive
edge_740	Sg_K36_6	Sg_E04_12	0.6031	0.6031	0.001	0.001	Positive	Sg_K36_6__Sg_E04_12__Positive
edge_741	Sg_K36_6	Sg_K09_1	0.5159	0.5159	0.001	0.001	Positive	Sg_K36_6__Sg_K09_1__Positive
edge_742	Sg_K36_6	Sg_K15_44	0.4373	0.4373	0.001	0.001	Positive	Sg_K36_6__Sg_K15_44__Positive
edge_743	Sg_K36_6	Sg_K22_8	0.5042	0.5042	0.001	0.001	Positive	Sg_K36_6__Sg_K22_8__Positive
edge_744	Sg_K40_29	Sg_K22_14	0.4743	0.4743	0.001	0.001	Positive	Sg_K40_29__Sg_K22_14__Positive
edge_745	Sg_K40_4	Sg_A22_3	-0.4804	0.4804	0.001	0.001	Negative	Sg_K40_4__Sg_A22_3__Negative
edge_746	Sg_K40_4	Sg_B03_29	0.6013	0.6013	0.001	0.001	Positive	Sg_K40_4__Sg_B03_29__Positive
edge_747	Sg_K40_4	Sg_B07_50	0.7042	0.7042	0.001	0.001	Positive	Sg_K40_4__Sg_B07_50__Positive
edge_748	Sg_K40_4	Sg_B19_58	0.5768	0.5768	0.001	0.001	Positive	Sg_K40_4__Sg_B19_58__Positive
edge_749	Sg_K40_4	Sg_C04_33	0.5286	0.5286	0.001	0.001	Positive	Sg_K40_4__Sg_C04_33__Positive
edge_750	Sg_K40_4	Sg_CK52A_43	0.7092	0.7092	0.001	0.001	Positive	Sg_K40_4__Sg_CK52A_43__Positive
edge_751	Sg_K40_4	Sg_CM17_7	0.7074	0.7074	0.001	0.001	Positive	Sg_K40_4__Sg_CM17_7__Positive
edge_752	Sg_K40_4	Sg_CM29A_16	0.725	0.725	0.001	0.001	Positive	Sg_K40_4__Sg_CM29A_16__Positive
edge_753	Sg_K40_4	Sg_CM33A_60	0.715	0.715	0.001	0.001	Positive	Sg_K40_4__Sg_CM33A_60__Positive
edge_754	Sg_K40_4	Sg_CM35A_15	0.7175	0.7175	0.001	0.001	Positive	Sg_K40_4__Sg_CM35A_15__Positive
edge_755	Sg_K40_4	Sg_E06_10	0.6677	0.6677	0.001	0.001	Positive	Sg_K40_4__Sg_E06_10__Positive
edge_756	Sg_K40_4	Sg_EA57_9	-0.5469	0.5469	0.001	0.001	Negative	Sg_K40_4__Sg_EA57_9__Negative
edge_757	Sg_K40_4	Sg_G26_10	0.5972	0.5972	0.001	0.001	Positive	Sg_K40_4__Sg_G26_10__Positive
edge_758	Sg_K40_4	Sg_G33_7	0.5844	0.5844	0.001	0.001	Positive	Sg_K40_4__Sg_G33_7__Positive
edge_759	Sg_K46_34	Sg_A22_19	-0.4234	0.4234	0.001	0.001	Negative	Sg_K46_34__Sg_A22_19__Negative
edge_760	Sg_K46_34	Sg_C02_30	0.9076	0.9076	0.001	0.001	Positive	Sg_K46_34__Sg_C02_30__Positive
edge_761	Sg_K46_34	Sg_CA11_3	0.6991	0.6991	0.001	0.001	Positive	Sg_K46_34__Sg_CA11_3__Positive
edge_762	Sg_K46_34	Sg_CA13_9	0.4663	0.4663	0.001	0.001	Positive	Sg_K46_34__Sg_CA13_9__Positive
edge_763	Sg_K46_34	Sg_D03_78	0.626	0.626	0.001	0.001	Positive	Sg_K46_34__Sg_D03_78__Positive
edge_764	Sg_K46_34	Sg_G21_58	0.727	0.727	0.001	0.001	Positive	Sg_K46_34__Sg_G21_58__Positive
edge_765	Sg_K46_34	Sg_H04_45	0.8207	0.8207	0.001	0.001	Positive	Sg_K46_34__Sg_H04_45__Positive
edge_766	Sg_K46_34	Sg_K36_6	-0.5139	0.5139	0.001	0.001	Negative	Sg_K46_34__Sg_K36_6__Negative
edge_767	Sg_M01_13	Sg_A22_19	-0.4788	0.4788	0.001	0.001	Negative	Sg_M01_13__Sg_A22_19__Negative
edge_768	Sg_M01_13	Sg_B03_29	0.6342	0.6342	0.001	0.001	Positive	Sg_M01_13__Sg_B03_29__Positive
edge_769	Sg_M01_13	Sg_B07_50	0.6372	0.6372	0.001	0.001	Positive	Sg_M01_13__Sg_B07_50__Positive
edge_770	Sg_M01_13	Sg_B26_35	0.5246	0.5246	0.001	0.001	Positive	Sg_M01_13__Sg_B26_35__Positive
edge_771	Sg_M01_13	Sg_CA40A_55	0.6211	0.6211	0.001	0.001	Positive	Sg_M01_13__Sg_CA40A_55__Positive
edge_772	Sg_M01_13	Sg_CK52A_43	0.6996	0.6996	0.001	0.001	Positive	Sg_M01_13__Sg_CK52A_43__Positive
edge_773	Sg_M01_13	Sg_CM17_58	0.581	0.581	0.001	0.001	Positive	Sg_M01_13__Sg_CM17_58__Positive
edge_774	Sg_M01_13	Sg_CM17_7	0.6984	0.6984	0.001	0.001	Positive	Sg_M01_13__Sg_CM17_7__Positive
edge_775	Sg_M01_13	Sg_CM29A_16	0.7457	0.7457	0.001	0.001	Positive	Sg_M01_13__Sg_CM29A_16__Positive
edge_776	Sg_M01_13	Sg_CM33A_60	0.6734	0.6734	0.001	0.001	Positive	Sg_M01_13__Sg_CM33A_60__Positive
edge_777	Sg_M01_13	Sg_CM35A_15	0.694	0.694	0.001	0.001	Positive	Sg_M01_13__Sg_CM35A_15__Positive
edge_778	Sg_M01_13	Sg_D02_32	-0.5452	0.5452	0.001	0.001	Negative	Sg_M01_13__Sg_D02_32__Negative
edge_779	Sg_M01_13	Sg_E04_12	-0.6148	0.6148	0.001	0.001	Negative	Sg_M01_13__Sg_E04_12__Negative
edge_780	Sg_M01_13	Sg_E06_10	0.6769	0.6769	0.001	0.001	Positive	Sg_M01_13__Sg_E06_10__Positive
edge_781	Sg_M01_13	Sg_G11_20	0.5182	0.5182	0.001	0.001	Positive	Sg_M01_13__Sg_G11_20__Positive
edge_782	Sg_M01_13	Sg_K40_4	0.6822	0.6822	0.001	0.001	Positive	Sg_M01_13__Sg_K40_4__Positive
edge_783	Sg_M01_30	Sg_B07_50	0.6849	0.6849	0.001	0.001	Positive	Sg_M01_30__Sg_B07_50__Positive
edge_784	Sg_M01_30	Sg_B19_58	0.5746	0.5746	0.001	0.001	Positive	Sg_M01_30__Sg_B19_58__Positive
edge_785	Sg_M01_30	Sg_CK05A_46	0.735	0.735	0.001	0.001	Positive	Sg_M01_30__Sg_CK05A_46__Positive
edge_786	Sg_M01_30	Sg_CK52A_43	0.688	0.688	0.001	0.001	Positive	Sg_M01_30__Sg_CK52A_43__Positive
edge_787	Sg_M01_30	Sg_CM17_7	0.708	0.708	0.001	0.001	Positive	Sg_M01_30__Sg_CM17_7__Positive
edge_788	Sg_M01_30	Sg_CM29A_16	0.7241	0.7241	0.001	0.001	Positive	Sg_M01_30__Sg_CM29A_16__Positive
edge_789	Sg_M01_30	Sg_CM33A_60	0.722	0.722	0.001	0.001	Positive	Sg_M01_30__Sg_CM33A_60__Positive
edge_790	Sg_M01_30	Sg_E06_10	0.6992	0.6992	0.001	0.001	Positive	Sg_M01_30__Sg_E06_10__Positive
edge_791	Sg_M01_30	Sg_K40_4	0.6815	0.6815	0.001	0.001	Positive	Sg_M01_30__Sg_K40_4__Positive
edge_792	Sg_M01_30	Sg_M01_13	0.6749	0.6749	0.001	0.001	Positive	Sg_M01_30__Sg_M01_13__Positive
edge_793	Sg_M02_37	Sg_B19_40	0.9105	0.9105	0.001	0.001	Positive	Sg_M02_37__Sg_B19_40__Positive
edge_794	Sg_M02_37	Sg_E06_24	0.8018	0.8018	0.001	0.001	Positive	Sg_M02_37__Sg_E06_24__Positive
edge_795	Sg_M02_37	Sg_EA61_27	0.8523	0.8523	0.001	0.001	Positive	Sg_M02_37__Sg_EA61_27__Positive
edge_796	Sg_M02_37	Sg_EB10_11	0.8808	0.8808	0.001	0.001	Positive	Sg_M02_37__Sg_EB10_11__Positive
edge_797	Sg_M02_37	Sg_EB21_10	0.7713	0.7713	0.001	0.001	Positive	Sg_M02_37__Sg_EB21_10__Positive
edge_798	Sg_M02_37	Sg_G29_33	0.7017	0.7017	0.001	0.001	Positive	Sg_M02_37__Sg_G29_33__Positive
edge_799	Sg_M02_37	Sg_I12_6	0.8484	0.8484	0.001	0.001	Positive	Sg_M02_37__Sg_I12_6__Positive
edge_800	Sg_M02_37	Sg_K01_5	0.8654	0.8654	0.001	0.001	Positive	Sg_M02_37__Sg_K01_5__Positive
edge_801	Sg_M02_5	Gp_MJ4_197	0.6489	0.6489	0.001	0.001	Positive	Sg_M02_5__Gp_MJ4_197__Positive
edge_802	Sg_M02_5	Sg_A22_8	0.6653	0.6653	0.001	0.001	Positive	Sg_M02_5__Sg_A22_8__Positive
edge_803	Sg_M02_5	Sg_A27_31	0.7138	0.7138	0.001	0.001	Positive	Sg_M02_5__Sg_A27_31__Positive
edge_804	Sg_M02_5	Sg_D02_9	0.6796	0.6796	0.001	0.001	Positive	Sg_M02_5__Sg_D02_9__Positive
edge_805	Sg_M02_5	Sg_E10_50	0.6086	0.6086	0.001	0.001	Positive	Sg_M02_5__Sg_E10_50__Positive
edge_806	Sg_M02_5	Sg_K15_44	0.7296	0.7296	0.001	0.001	Positive	Sg_M02_5__Sg_K15_44__Positive
