Genome	A01	A02	A04	A07	A09	A11	A12	A13	A15	A17	A18	A19	A20	A22	A23	A24	A25	A27	A28	A33	A34	A37	B01	B02	B03	B04	B07	B08	B09	B12	B13	B14	B15	B19	B22	B23	B24	B25	B26	B27	C02	C03	C04	C11	C14	CA11	CA13	CA25	CA40A	CA9	CB03	CD21A	CD22A	CD23A	CD24A	CD25A	CD26A	CD27A	CD28A	CD29A	CD30A	CE19A	CG50A	CK05A	CK28A	CK51A	CK52A	CM15	CM17	CM21	CM28A	CM29A	CM30A	CM31A	CM32A	CM33A	CM34A	CM35A	CM36A	D01	D02	D03	D05	D06	D09	D10	D16	D18	E04	E06	E07	E10	E11	E12	EA44	EA47	EA48	EA49	EA50	EA51	EA53	EA54	EA55	EA57	EA58	EA60	EA61	EA63	EA68	EA70	EA72	EA73	EA76	EB01	EB02	EB03	EB04	EB05	EB07	EB08	EB09	EB10	EB13	EB16	EB17	EB20	EB21	EB24	EB28	EM03	EM12	EM22	EM25	EM27	EM30	EM32	EM33	EM34	G01	G02	G06	G09	G11	G18	G19	G20	G21	G22	G26	G27	G28	G29	G30	G31	G32	G33	G37	G39	G42	G43	G46	G47	H02	H03	H04	H05	H06	H07	I01	I02	I03	I04	I05	I06	I07	I09	I12	I13	I14	I15	K01	K03	K07	K09	K10	K14	K15	K16	K17	K21	K22	K23	K26	K27	K31	K32	K34	K36	K40	K42	K43	K46	M01	M02	M03	M04	M07	M08	M11	M12	M14	M15	M16	M17	M18	M20	M21	OA11r1	OA13r1	OA7r2	OA9r1	OB03r2	OB05r2	OB18r1	OB24r1	OG24B2A	OM15r2	OM17r2	OM21r1	P01	P02	P03	P14	P15	P22	P23	P24	P26	P27	P30	P31	X01	X02	X03	X04	X05	Y06	Y07	Y08	Y09	Y19	YA02	YA03	YA04	YA06	YA07	YA10	YA11	YA12	YA13	YA14	YA16	YA19	YA21	YA23	YA26	YA28	YA29	YA30	YA31	YA32	YA33	YA34	YB31	YB32	YB34	YB35	YB36	YB37	YB38	YB39	YB40	YB41	YB43	YB45	YB46	YB47	YB50	YB52	YB54	YB55	YB56	YB57	YB59	Z03	Z04	Z06	Z07	Z09	Z10	Z11	Z12	Z14	Z15	Z16	Z17
Sg_G42_28	0	0	0	0	0	0.012638565	0	0	0.008780748	0.009381789	0	0	0.08642051	0	0	0	0.009910669	0	0	0	0	0	0	0	0	0	0	0.02008907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025591357	0	0.006848335	0	0	0.007504224	0	0	0	0.021623297	0.067263626	0.03755087	0.016393261	0	0.027801495	0	0.004035893	0.010274035	0	0	0.046186477	0	0	0.12370586	0.014923845	0.05648286	0.008332418	0	0.010933191	0.050982848	0.004577451	0.08161221	0.039642625	0	0.006093525	0	0.005161252	0	0	0	0.016415587	0	0	0	0	0	0	0	0	0	0.097208716	0.10445506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024934493	0	0	0.06750135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022971297	0.01620671	0.008850129	0	0.014162737	0.13384326	0	0	0	0	0	0	0	0	0.005517521	0	0.31492582	0	0.011091236	0	0.116785325	0	0.011120117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008322543	0	0	0	0	0	0.20863007	0	0	0	0.018858237	0	0	0	0	0.009398731	0.007293665	0	0	0	0.057985153	0	0	0	0.01127437	0	0	0	0	0	0	0.006072887	0	0	0.16875708	0	0	0.018719276	0	0	0	0	0	0	0	0	0	0.022529159	0	0	0.018741254	0	0	0.014897583	0	0	0	0	0	0.00744705	0	0.032473523	0.015473092	0	0	0	0.004413924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014131558	0	0	0	0	0.07842946
Sg_G43_1	0.01967758	0.021384744	0	0.012153449	0	0.024342157	0.16090207	0	0	0	0.008704429	0.043254808	0	0	0	0	0.011290443	0.0897686	0	0	0	0	0.102086104	0.025140392	0.122625686	0.04236578	0.011274754	0.027110895	0	0	0	0.03548887	0.08501177	0.047411148	0	0.033190828	0.030714063	0.017608333	0.033921126	0	0	0	0.083277196	0	0	0	0	0.007401353	0.02399847	0.5338991	0.41827223	0	0.01617181	0.010338292	0	0.019513102	0	0	0	0	0	0	0	0.007247332	0.012579476	0.021222275	0	0.035087235	0	0	0	0	0	0.011022737	0.056950666	0	0.025651598	0.009997319	0	0	0.12469962	0	0.1291083	0.2338166	0.022989126	0	0	0.03879909	0.028525392	0.014149319	0	0.086101875	0.3996128	0.023351151	0	0.10171387	0.020917978	0	0	0	0	0.02638096	0.115203224	0.006562742	0.15655042	0.1004508	0.09742131	0.03205779	0.038529363	0.037803907	0	0	0.07124989	0.09340849	0.007818263	0.30031115	0.02714691	0	0.04006228	0.016729582	0.13299327	0.18859147	0.026687993	0.024031565	0.0363882	0.039983805	0.16409282	0.109297	0.055991024	0.038848985	0	0	0.045390468	0	0	0.24265726	0.033825446	0	0.017793022	0.01598048	0.016418464	0	0.0937024	0.007431755	0	0	0.061810687	0.005948722	0.026572548	0.029384788	0	0	0	0.042715147	0.020281035	0	0	0	0.025001785	0.50555664	0.19041987	0	0.007117614	0	0	0	0	0.05081735	0.022419335	0	0.008750798	0.012888385	0.06872521	0	0.11587695	0.102611125	0.030003456	0	0	0.14679474	0.06862712	0.043683413	0.05534176	0.031771388	0.0751957	0.1343488	0.12827688	0.14012946	0.022344977	0.56866056	0.080653615	0	0	0.018704392	0	0.024497412	0	0	0.014658054	0.037666857	0	0	0	0.06297379	0	0.07348107	0	0	0.0269733	0	0	0.011955898	0.009380382	0.013801637	0.07617933	0.030808154	0	0.019218875	0.063389406	0.008239711	0	0.22544664	0.07917711	0.07057807	0.021502856	0	0	0.054296482	0.15824512	0	0.0464135	0	0.3940566	0.028788451	0.04774507	0.08434591	0.09615929	0	0.060607154	0.10531271	0	0.040144995	0.019788332	0	0.008259297	0.020683765	0	0.34056333	0	0	0	0	0.06804455	0	0.1814991	0.30720985	0.19032705	0.07728559	0.13209045	0.07651301	0.18026358	0	0	0.17994082	0.03828852	0	0.49209744	0.022477325	0	0.10943035	0.2840467	0.12715489	0.10605609	0.14375919	0.33142623	0	0.06852094	0.031788863	0	0	0.042548712	0	0.070178375	0	0.049544565	0.063410416	0.03402046	0.0505042	0.41407377	0.20517583	0.034659285	0.059527602	0.08735635	0	0.009141517	0.124911524	0	0.016294118	0	0	0.007601067	0	0.0458312	0.047310207	0	0.014590712
Sg_G43_24	0	0	0	0.049975287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14966635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21300611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08229301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015301023	0.059255656	0	0	0	0	0	0.03218774	0	0	0	0	0	0	0	0.46668652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009549223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010078317	0.15736534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28469008	0	0	0	0
Sg_G43_27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2821688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13389751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_G43_29	0	0.25085664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025936801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22707346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27735466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4264688	1.8095385	0	0	0	0	0	0	0	0	0	0	0	11.351118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42027488	0	0	0	0.08491214	0	0	0.18444538	0	0	0	0	0	0	0	0	0.15048492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2211071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742145	0	0	0	0	0	0	0	0	0	0.07161784	0	0	0	0	0	0	0	0
Sg_G43_6	0	0	0	0.042348802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028803585	0	0	0	0	0	0.01126797	0.014126269	0	0	0	0	0	0	0.015744563	0	0	0	0	0	0	0.013850954	0	0	0	0	0	0	0	0	0	0	0	0	0.019941816	0	0.032235973	0	0	0	0	0	0	0	0.005927439	0	0	0	0.008938442	0.019032618	0	0	0.011133107	0	0	0.010429394	0.008917307	0	0.015319934	0.009988796	0	0	0.010813898	0	0	0	0	0	0	0	0.014300376	0.009908164	0	0	0	0	0	0	0	0	0	0	0	0	0.56920445	0.00746426	0	0	0	0	0	0	0.015681269	0	0	0.04925136	0.029617686	0	0	0	0	0	0	0	0.08797507	0	0.03641729	0	0	0	0	0.07582863	0	0	0	0	0	0.59887844	0	0	0	0	0	0	0	0	0.010970971	0.0257864	0	0	0	0.055878073	0	0	0	0.014708462	0	0.027064664	0.027448049	0.007533607	0	1.320164	0	0	0	0	0	0	0	0.027685577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01170301	0	0	0	0	0	0.043453068	0	0	0	0	0.08085074	0	0	0	0	0	0	0	0	0	0	0	0	0.013047944	0	0	0	0	0	0	0	0.057787053	0	0.020004068	0	0	0	0.07349013	0	0	0.19936863	0	0	0.005941665	0.009047234	0.10143684	0	0.023747873	0	0	0.026800955	0	0	0	0	0	0	0.087007925	0.025919968	0.014076887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078832746	0.026534006	0	0	0	0	0	0	0	0	0.046120487	0	0	0.011157664	0	0	0	0	0	0	0	0	0.012958672	0	0	0.29250634	0
Sg_G46_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27678794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_G46_16	0	0.10853323	0	0	0	0	0	0.01102096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011043035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19258176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1224885	0	0	0	0	0	0	0	0	0	0	0.011257516	0	0	0	0	0	0	0	0	0	0	0	0	0.9466582	0	0	0	0	0	0.006350186	0	0.010729061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.062458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035295334	0	0	0	0	0.3422215	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41648653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06819881	0.09219886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18289617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_G46_28	0.67041904	1.0906845	0	0	0.42617586	0	0.36280617	0	0	0	0	0	0.12628803	0	0	0	0.23731832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20011038	0.2136936	0	0	0	0	0	0	0	0	0	0	0	0.48266417	0	4.665768	0	0	0	0	0	0	0	0	0	0	0	0	0.09567254	0	0	0.106622964	0	0	1.1250149	0.19050819	0.13480793	0	0	0.1710705	0	0	0	0	0	0	0	0.29754314	0	0	0	0	0	0	0	0	0	0	0.10193339	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6730149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05609489	0	0	0.28803357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21437228	0	0	0.3417432	0	0	0.07844429	0	0	0	0	0	0	0	0	0	0	1.7780244	0	0	0	0	0	0	0	0	0	0.13826053	0	0	0	0.074657016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15724194	0	0	0.1941669	0	0	0	0	0	0	0	0	0	0.08543121	0.58503693	0	0	0	0	0	0	0	0.08488248	1.4170458	0	0.23990053	0.05041026	0	0.03955633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18587592	0	2.0686803	0	0	0	0	0	0.06962162	0	0	0	0	0	0.13507842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5545183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0071743	0	0.71194905	0	0	0	0	0	0	0	0	0	0.78542835	0	0.13347709	0.0584002	0	0	0	0	0
Sg_G46_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17700794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.044483602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_G46_32	0.01564202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023428429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02379339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05067193	0	0	0.037641954	0	0	0.024484945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008875836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21920052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.495304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1888244	0	0	0	0	0.032620832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048182145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045570932	0	0	0	0	0	0	0	0.14970474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00967294	0
Sg_G46_34	0.032373488	0.031300716	0.12783816	0.051830083	0.14576082	0.0741252	0.026153164	0.24965052	0.1305013	0.11756637	0.14581797	0	0.055387408	0	1.3065777	0.080246344	0.4561947	0.042985365	0.014449663	0	0.08026259	0.23675232	0.09088447	0.026177397	0.09574122	0	0.06639035	0.09048266	0.9166051	0.021733567	0.012061657	0	0.2298964	0.07902488	0.33680087	0	0.07718528	0.06424587	0.03950974	0	0.40607843	0.062367763	0.17186403	0.24593751	0.10173831	0	0.12807801	0.07830826	0.2051195	0.008408878	0.020317828	0.03773015	5.2656794	0	0.03680789	0.18507154	0.12390256	0.072840676	0.057807487	0.12785609	0.30706713	0.39419708	0.05052341	0.053598147	0.34279206	0.91865987	1.4878796	0.035034113	0.047344532	0.1330518	0.37455568	0.2536421	0.42160332	0.2192683	0.12709801	0.1576455	0.375104	0.14568198	1.6156528	0.031468883	0	0.24189338	2.5735536	0.12895446	0.042186137	0.009299361	0.13061573	0.014305227	0	0.03971429	0.02676221	0	0.09850591	0	0	0.17517677	0.04993728	0.5952161	0	0	0.6936011	0.8369652	0	0.12953149	0	0.067418635	0.053847264	0.03001521	0.049023706	0.035164855	0.14819722	0	0	0.0757719	0.091063105	0	0.089651674	0	0	0.025863467	0.054375086	0	0.020162193	0.06506224	0.08100122	0.042212863	0.19467536	0.03966818	0.051152304	0.40593952	0.045748994	0.009761733	0.089367025	0	0.027480017	0	0.05231025	0	0.06351592	0.055737864	0.11224698	0	0.17421745	0.32838073	0.5020528	1.2457942	0.3417565	0.1050592	0.09664373	0.30515367	0.23583296	0.046134192	0	0.6801467	0	0.17818211	0.039902426	0.08785524	0.10147148	0	1.5037806	0	0.9763764	0	0.34597847	0.21136105	1.9014757	0.2820289	0	0.21777552	0.08777582	0.26225838	0.112688236	0.05450214	0.05989568	0.76504487	0	0.16013788	0	0	0.09505429	0.038176596	0.9224679	0.6868322	0.08844463	0.017321447	0.019386314	0.07629026	0.2767723	0.029249767	1.7323822	0.44607463	0	0.11473405	0	0.23522195	0	0.3785311	0.4288295	0.16861911	0.11932693	0.052594557	0.30370265	0	0.042857513	0.03243497	0.037484135	0	0.16928113	0.13385537	0.012957055	0.04782444	0.01941607	0.12436035	0.07027525	0.04149399	0.22084102	0.034551002	0.17675644	0.05072777	0.059641894	0	0	0.052907176	0	0	0.018343942	0.1099516	0.05805139	0.17135791	0.03539586	0.2092221	0.09697231	0.1693075	0.48935416	0.115497574	0.094231695	0	0.025414148	0.039603695	0.23964994	0.14556576	0.053879585	0.110802725	0.14238922	0.021205733	0.014682979	0.09265883	0.20273964	0	0.05000502	0.035067253	0.056045495	0	0	0.02847759	0	0.032501	0	0	0	0	0.09601758	0	0.032342914	0	0	0	0	0.208369	0	0.09404575	0.04714737	0.019758968	0.04190011	0	0.09066493	0	0	0.12050938	0	0	0	0	0	0.1157609	0	0.026970977	0.11340559	0	0.051829405	0.024336835	0.045087077	0	0	0.2096943	0.13047491	0.06774711	1.3660048	0.110202126	0.19908822	0.060186476	0.06474644	0.6754785	0.24985893	1.7741245
Sg_G46_35	0	0	0	0.06275615	0	0	0	0	0	0	0	0	0.29046917	0	0	0	0	0	0	0	0.11656291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01010133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60339636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056470636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05438647	0	0	0	0	0	0	0	0	0.10768923	0	0	0	0	0	0	0.122473195	0	1.501503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36154735	0.22254522	0	0	0.047282703	0	0	0	0	0.006534523	0	0	0	0	0	0	0	0	0	0	0.100654855	0	0	0	0.046901144	0	0	0	0	0	0.1361531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01462646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030649615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02708502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sg_G46_4	0.41746205	0	0.33480808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040602233	0.005558213	0	0	0	0	0	0.04652991	0.20538771	0	0	0	2.1459298	0	0	0.7123232	0	0.03772533	0.07804596	0	0	0	0	0	0	0.092263006	0	0	0	0	0	0	0	0.4249261	0	0	0	0	0	0.12887526	0	0	0	0	0	0.018601857	0	0.119570196	0	0	0	0	0	0	0	0	0	0	0	0.020554567	0.007558426	0	0	0	0	0	0	0	0.09746647	0	0	0.08116336	0	0	0	0.24738942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5210488	0	0.47678646	0.054231107	0.028650975	0	0	0.10247621	0	0.39509606	0	0	0	0	0	0	0	0	0	0.015934637	0	0	0	0.018833406	0	0.372874	0	0	0	0	0	0	0	2.0488846	0	0	0.27505955	0	0	0	3.4407187	0.8938472	0	0	0	0.003959827	0.14829667	0	0	0	0	0	0.027276812	0.11123932	0	0	0	0	0	0	0	0.24873409	0.32137883	0	0	0.47622445	0	0	0.14971052	0	0.099933036	0	0	0.02820967	0.007287147	0	0	0	0	0	0	0	0	0	0.008278099	0	0	0.13551432	0	0	0	0	0	0	0.035942383	0	0	0	0	0	0	0	0.16195269	0	0	0	0	0	0	0.5184468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065145746	1.7994027	0	0	0	0	0.21457365	0	0	0	0	0.013898567	0	0	0.37753922	0	0	0	0	0	0	0	0	0.19395044	0	0	0	0	0	0	0	0	0	0	0.46526563	0	0	0	0.0378933	0	0	0.01137536	0	0.0487515	0	0	0.1411495	0	0.025130155	0	0	0	0.043660022	0	0	0.09981231	0.012120429	0	0	0
Sg_G47_17	0.009575766	0	0	0	0	0	0	0.08075507	0	0	0.018280959	0	0	0	0	0.045862634	0	0.019415647	0.23206057	0	0.03500952	0.15077019	0	0	0	0	0	0.15907396	0	1.5647163	0.03607475	0.021924423	0	0	0.10884016	0	0	0.040109772	0.26758894	0	0	0	0	0	0	0	0.008444797	0.026831927	0.027277922	0	0.006866674	0	0	0	0	0.13739447	0	0.008636968	0	0	0	0.05974798	0.8918676	0	0.067524254	0	0	0.009362723	0	0.011157271	0	0.8239569	0.036760256	0	0	0	0	0	0	0	0.022105122	0	0	0	0	0	0	0.050169937	0.44206882	0	0	0	0	0.15565108	0	0	0.017951027	0.018395087	0	0.203716	0	0	0.038993042	0	0	0.013871993	0	0	0	0	0	0	0.012829667	0.16736983	0.98755276	0.015829857	0.057611175	0	0	0	0	0.22637726	0.8464924	0.40901038	0.5925155	0	0	0	0	0.015727624	0	0	0.015735807	0	0	0.026575722	0	0	0	0	0.36966383	0	0	0	0.020342695	0	0	0	0.6961609	0.048356697	0	0	0	0	0	0	0	0	0	0	0	1.0908811	0	0	0.016627915	0	0	0	0	0	0	0	0.021376396	0	0	0	0.043939482	0	1.2766498	0	0.03343672	0.40274146	0.024298428	0	0.16285583	0	0.018794416	0	0	0	0.059266467	0	0	0	0	0	0	0	0	0	0	0.04619677	0	0	0	0	2.0701432	0	0	0	0.07917792	0	0	0	0	0	0	0	0.08049689	0.15224244	0	0.04763655	0	0	0	0	0.014905063	0	0.05852063	0	0	0	0	0	0.013666695	0	0	0	0.2283325	0	0	0	0.024185965	0	0.14666894	0.059077498	0	0	0	0	0	0	0	0	0	0	0	0	0.053307705	0	0	0.4008753	0	0	0	0.04114254	0	0	0	0	0	0	0	0	0	0.030033197	0	0	0	0	0.012798214	0	0	0	0.018530674	0	0	0	0	0	0	0	0.04109809	0	0.069503814	0.026773127	0	0	0	0	0	0	0.021742864	0	0	0
